ID,LENGTH
TX6-INV1-STR18,-125
TX6-INV12-STR27,-125
TX6-INV13-STR9,-125
TX6-INV14-STR29,-125
TX6-INV15-STR24,-125
TX6-INV18-STR4,125
TX6-INV18-STR20,125
TX6-INV19-STR6,125
TX6-INV20-STR24,125
TX6-INV21-STR4,-125
TX6-INV21-STR18,125
TX6-INV22-STR4,125
TX1-INV1-STR2,124
TX1-INV2-STR3,124
TX1-INV2-STR21,124
TX1-INV3-STR4,124
TX1-INV4-STR26,124
TX1-INV5-STR7,124
TX1-INV6-STR8,124
TX1-INV9-STR8,124
TX1-INV11-STR28,124
TX1-INV22-STR29,-124
TX2-INV1-STR8,124
TX2-INV8-STR16,124
TX2-INV9-STR3,124
TX2-INV9-STR21,124
TX2-INV10-STR6,124
TX2-INV10-STR23,124
TX2-INV11-STR19,124
TX2-INV12-STR22,124
TX2-INV15-STR3,124
TX2-INV16-STR2,124
TX2-INV16-STR18,-124
TX2-INV18-STR13,-124
TX2-INV19-STR22,124
TX2-INV20-STR26,124
TX2-INV22-STR23,124
TX2-INV23-STR26,124
TX2-INV24-STR27,124
TX3-INV1-STR6,124
TX3-INV2-STR11,-124
TX3-INV3-STR25,-124
TX3-INV6-STR28,124
TX3-INV7-STR5,124
TX3-INV7-STR27,124
TX3-INV14-STR26,124
TX3-INV15-STR27,124
TX4-INV1-STR1,-124
TX4-INV2-STR25,124
TX4-INV3-STR7,-124
TX4-INV4-STR4,-124
TX4-INV4-STR17,124
TX4-INV4-STR20,-124
TX4-INV5-STR6,-124
TX4-INV6-STR8,-124
TX4-INV8-STR18,124
TX4-INV9-STR19,124
TX4-INV9-STR22,-124
TX4-INV10-STR22,124
TX4-INV16-STR5,124
TX4-INV16-STR21,124
TX4-INV16-STR24,-124
TX4-INV17-STR1,124
TX4-INV17-STR15,124
TX4-INV18-STR10,124
TX4-INV21-STR26,124
TX4-INV26-STR4,-124
TX5-INV2-STR27,-124
TX5-INV3-STR5,-124
TX5-INV3-STR21,-124
TX5-INV4-STR6,124
TX5-INV5-STR8,124
TX5-INV6-STR2,124
TX5-INV6-STR18,124
TX5-INV7-STR20,124
TX5-INV11-STR4,124
TX5-INV11-STR20,124
TX5-INV12-STR14,124
TX5-INV15-STR15,124
TX5-INV16-STR8,-124
TX5-INV18-STR21,-124
TX5-INV19-STR10,124
TX5-INV19-STR26,124
TX5-INV20-STR13,124
TX5-INV20-STR29,124
TX5-INV21-STR24,124
TX5-INV22-STR11,124
TX5-INV22-STR25,-124
TX5-INV23-STR4,-124
TX5-INV23-STR21,-124
TX5-INV23-STR22,124
TX5-INV24-STR1,124
TX5-INV27-STR24,-124
TX6-INV1-STR14,-124
TX6-INV2-STR27,124
TX6-INV3-STR14,124
TX6-INV13-STR6,124
TX6-INV13-STR28,124
TX6-INV14-STR9,124
TX6-INV15-STR21,124
TX6-INV16-STR2,124
TX6-INV16-STR16,124
TX6-INV17-STR2,124
TX6-INV17-STR18,124
TX6-INV19-STR22,124
TX6-INV20-STR10,-124
TX6-INV21-STR1,124
TX6-INV21-STR20,-124
TX1-INV1-STR15,-123
TX1-INV2-STR5,-123
TX1-INV3-STR6,-123
TX1-INV4-STR7,-123
TX1-INV4-STR28,-123
TX1-INV5-STR27,123
TX1-INV7-STR6,-123
TX1-INV8-STR7,-123
TX1-INV9-STR6,-123
TX1-INV9-STR24,-123
TX1-INV9-STR25,123
TX1-INV10-STR6,123
TX1-INV13-STR4,-123
TX1-INV13-STR22,123
TX1-INV19-STR27,123
TX1-INV20-STR12,123
TX1-INV20-STR27,123
TX1-INV21-STR13,123
TX1-INV21-STR27,123
TX1-INV22-STR22,-123
TX1-INV22-STR23,123
TX2-INV1-STR10,-123
TX2-INV5-STR13,123
TX2-INV8-STR17,-123
TX2-INV9-STR23,-123
TX2-INV10-STR8,-123
TX2-INV12-STR24,-123
TX2-INV13-STR6,-123
TX2-INV13-STR25,-123
TX2-INV14-STR6,-123
TX2-INV14-STR22,123
TX2-INV15-STR15,123
TX2-INV17-STR12,123
TX2-INV20-STR3,123
TX2-INV21-STR8,123
TX2-INV22-STR1,123
TX2-INV23-STR4,123
TX2-INV24-STR7,123
TX3-INV1-STR8,-123
TX3-INV1-STR29,123
TX3-INV6-STR30,-123
TX3-INV7-STR7,-123
TX3-INV10-STR27,123
TX3-INV14-STR8,123
TX3-INV15-STR25,-123
TX3-INV21-STR12,123
TX3-INV21-STR28,123
TX3-INV22-STR10,123
TX3-INV22-STR28,123
TX3-INV23-STR8,123
TX3-INV23-STR26,123
TX4-INV3-STR4,123
TX4-INV4-STR1,123
TX4-INV5-STR3,123
TX4-INV5-STR19,123
TX4-INV5-STR22,-123
TX4-INV6-STR5,123
TX4-INV6-STR21,123
TX4-INV6-STR24,-123
TX4-INV7-STR7,123
TX4-INV7-STR10,-123
TX4-INV7-STR26,-123
TX4-INV8-STR1,123
TX4-INV8-STR4,-123
TX4-INV8-STR20,-123
TX4-INV9-STR5,-123
TX4-INV10-STR6,123
TX4-INV17-STR3,-123
TX4-INV20-STR23,123
TX4-INV21-STR10,123
TX4-INV22-STR12,123
TX4-INV22-STR28,123
TX4-INV24-STR22,-123
TX4-INV25-STR21,-123
TX5-INV1-STR8,123
TX5-INV4-STR22,123
TX5-INV5-STR24,123
TX5-INV6-STR4,-123
TX5-INV6-STR20,-123
TX5-INV7-STR3,123
TX5-INV7-STR6,-123
TX5-INV8-STR6,123
TX5-INV8-STR22,123
TX5-INV9-STR8,123
TX5-INV9-STR24,123
TX5-INV10-STR2,123
TX5-INV10-STR18,123
TX5-INV14-STR28,123
TX5-INV15-STR13,-123
TX5-INV15-STR27,-123
TX5-INV16-STR9,123
TX5-INV18-STR22,123
TX5-INV19-STR8,-123
TX5-INV19-STR24,-123
TX5-INV21-STR8,123
TX5-INV22-STR9,-123
TX5-INV22-STR26,123
TX5-INV23-STR5,123
TX5-INV24-STR18,-123
TX5-INV25-STR26,-123
TX5-INV25-STR27,123
TX6-INV1-STR2,-123
TX6-INV2-STR16,123
TX6-INV14-STR11,-123
TX6-INV16-STR18,-123
TX6-INV17-STR4,-123
TX6-INV17-STR20,-123
TX6-INV18-STR3,123
TX6-INV18-STR6,-123
TX6-INV18-STR22,-123
TX6-INV19-STR5,123
TX6-INV19-STR8,-123
TX6-INV19-STR24,-123
TX6-INV20-STR7,123
TX6-INV20-STR23,123
TX6-INV20-STR26,-123
TX6-INV21-STR17,123
TX6-INV22-STR3,123
TX6-INV22-STR6,-123
TX1-INV1-STR4,-122
TX1-INV1-STR16,122
TX1-INV2-STR2,122
TX1-INV2-STR23,-122
TX1-INV4-STR25,122
TX1-INV5-STR9,-122
TX1-INV5-STR29,-122
TX1-INV6-STR7,122
TX1-INV6-STR10,-122
TX1-INV7-STR18,-122
TX1-INV8-STR19,-122
TX1-INV9-STR7,122
TX1-INV10-STR4,-122
TX1-INV10-STR24,122
TX1-INV11-STR26,-122
TX1-INV12-STR13,-122
TX1-INV12-STR26,-122
TX1-INV15-STR3,122
TX1-INV16-STR4,122
TX1-INV17-STR25,-122
TX1-INV19-STR13,122
TX1-INV19-STR25,-122
TX1-INV23-STR26,122
TX1-INV24-STR26,122
TX1-INV25-STR28,122
TX2-INV1-STR7,122
TX2-INV3-STR10,122
TX2-INV4-STR12,122
TX2-INV6-STR19,122
TX2-INV9-STR20,122
TX2-INV10-STR5,122
TX2-INV10-STR25,-122
TX2-INV11-STR21,-122
TX2-INV12-STR4,122
TX2-INV12-STR21,122
TX2-INV13-STR3,122
TX2-INV13-STR22,122
TX2-INV14-STR3,122
TX2-INV14-STR24,-122
TX2-INV15-STR2,122
TX2-INV15-STR5,-122
TX2-INV15-STR17,-122
TX2-INV16-STR1,122
TX2-INV16-STR4,-122
TX2-INV19-STR20,-122
TX2-INV19-STR21,122
TX2-INV20-STR1,-122
TX2-INV20-STR24,-122
TX2-INV21-STR6,-122
TX2-INV21-STR29,-122
TX2-INV21-STR30,122
TX2-INV22-STR21,-122
TX2-INV22-STR22,122
TX2-INV23-STR2,-122
TX2-INV23-STR24,-122
TX2-INV23-STR25,122
TX2-INV24-STR5,-122
TX2-INV24-STR25,-122
TX2-INV24-STR26,122
TX2-INV25-STR14,-122
TX3-INV1-STR5,122
TX3-INV6-STR27,122
TX3-INV7-STR4,122
TX3-INV7-STR26,122
TX3-INV9-STR12,122
TX3-INV9-STR27,122
TX3-INV13-STR25,122
TX3-INV14-STR24,-122
TX3-INV15-STR26,122
TX3-INV16-STR29,122
TX3-INV17-STR29,122
TX3-INV18-STR29,-122
TX3-INV20-STR14,122
TX3-INV20-STR28,122
TX3-INV22-STR26,-122
TX3-INV24-STR14,122
TX4-INV2-STR3,-122
TX4-INV2-STR24,122
TX4-INV2-STR27,-122
TX4-INV3-STR6,-122
TX4-INV4-STR3,-122
TX4-INV4-STR19,-122
TX4-INV5-STR5,-122
TX4-INV6-STR7,-122
TX4-INV7-STR23,122
TX4-INV8-STR17,122
TX4-INV9-STR21,-122
TX4-INV10-STR8,-122
TX4-INV10-STR24,-122
TX4-INV16-STR7,-122
TX4-INV16-STR23,-122
TX4-INV17-STR17,-122
TX4-INV18-STR12,-122
TX4-INV19-STR22,-122
TX4-INV20-STR7,-122
TX4-INV20-STR21,-122
TX4-INV21-STR8,-122
TX4-INV21-STR24,-122
TX4-INV21-STR25,122
TX4-INV22-STR10,-122
TX4-INV22-STR26,-122
TX4-INV24-STR12,-122
TX5-INV1-STR10,-122
TX5-INV4-STR5,122
TX5-INV4-STR8,-122
TX5-INV4-STR24,-122
TX5-INV5-STR10,-122
TX5-INV5-STR26,-122
TX5-INV6-STR1,122
TX5-INV6-STR17,122
TX5-INV7-STR19,122
TX5-INV7-STR22,-122
TX5-INV8-STR8,-122
TX5-INV9-STR10,-122
TX5-INV9-STR26,-122
TX5-INV10-STR4,-122
TX5-INV11-STR6,-122
TX5-INV11-STR22,-122
TX5-INV12-STR16,-122
TX5-INV15-STR14,122
TX5-INV15-STR28,122
TX5-INV16-STR7,-122
TX5-INV18-STR20,-122
TX5-INV19-STR9,122
TX5-INV19-STR25,122
TX5-INV20-STR11,-122
TX5-INV20-STR27,-122
TX5-INV20-STR28,122
TX5-INV21-STR6,-122
TX5-INV21-STR22,-122
TX5-INV21-STR23,122
TX5-INV22-STR10,122
TX5-INV22-STR24,-122
TX5-INV23-STR20,-122
TX5-INV24-STR19,122
TX5-INV25-STR10,-122
TX5-INV27-STR23,-122
TX6-INV1-STR7,-122
TX6-INV1-STR13,-122
TX6-INV2-STR26,122
TX6-INV3-STR12,-122
TX6-INV13-STR8,-122
TX6-INV13-STR30,-122
TX6-INV14-STR8,122
TX6-INV15-STR23,-122
TX6-INV16-STR1,122
TX6-INV16-STR4,-122
TX6-INV16-STR15,122
TX6-INV17-STR1,122
TX6-INV17-STR17,122
TX6-INV18-STR19,122
TX6-INV19-STR21,122
TX6-INV20-STR9,-122
TX6-INV21-STR3,-122
TX1-INV1-STR14,-121
TX1-INV2-STR4,-121
TX1-INV2-STR20,121
TX1-INV3-STR25,121
TX1-INV5-STR6,121
TX1-INV5-STR26,121
TX1-INV9-STR23,-121
TX1-INV10-STR5,121
TX1-INV10-STR22,-121
TX1-INV11-STR27,121
TX1-INV12-STR14,121
TX1-INV13-STR24,-121
TX1-INV14-STR10,121
TX1-INV15-STR18,121
TX1-INV16-STR23,121
TX1-INV18-STR13,-121
TX1-INV18-STR25,-121
TX1-INV18-STR26,121
TX1-INV19-STR11,-121
TX1-INV19-STR26,121
TX1-INV20-STR10,-121
TX1-INV20-STR11,121
TX1-INV20-STR26,121
TX1-INV21-STR11,-121
TX1-INV21-STR26,121
TX1-INV22-STR6,-121
TX1-INV22-STR21,-121
TX1-INV22-STR28,-121
TX1-INV23-STR4,121
TX1-INV24-STR8,121
TX1-INV25-STR12,121
TX2-INV5-STR16,-121
TX2-INV5-STR24,-121
TX2-INV6-STR2,121
TX2-INV7-STR24,-121
TX2-INV8-STR5,-121
TX2-INV10-STR7,-121
TX2-INV10-STR22,121
TX2-INV11-STR18,121
TX2-INV13-STR5,-121
TX2-INV13-STR24,-121
TX2-INV14-STR5,-121
TX2-INV14-STR21,121
TX2-INV15-STR14,121
TX2-INV16-STR24,-121
TX2-INV17-STR11,121
TX2-INV20-STR2,121
TX2-INV20-STR25,121
TX2-INV21-STR7,121
TX2-INV23-STR3,121
TX2-INV24-STR6,121
TX2-INV25-STR15,121
TX3-INV1-STR7,-121
TX3-INV7-STR6,-121
TX3-INV8-STR11,121
TX3-INV8-STR27,121
TX3-INV11-STR13,121
TX3-INV11-STR27,121
TX3-INV12-STR14,121
TX3-INV13-STR7,121
TX3-INV14-STR6,-121
TX3-INV14-STR25,121
TX3-INV19-STR27,121
TX3-INV20-STR26,-121
TX3-INV21-STR10,-121
TX3-INV21-STR26,-121
TX3-INV21-STR27,121
TX3-INV22-STR8,-121
TX3-INV22-STR27,121
TX3-INV23-STR6,-121
TX3-INV23-STR24,-121
TX3-INV23-STR25,121
TX3-INV24-STR12,-121
TX4-INV5-STR21,-121
TX4-INV6-STR23,-121
TX4-INV7-STR9,-121
TX4-INV7-STR25,-121
TX4-INV8-STR3,-121
TX4-INV8-STR19,-121
TX4-INV10-STR5,121
TX4-INV10-STR21,121
TX4-INV19-STR23,121
TX4-INV20-STR8,121
TX4-INV20-STR22,121
TX4-INV21-STR9,121
TX4-INV22-STR11,121
TX4-INV22-STR27,121
TX4-INV26-STR28,121
TX4-INV27-STR10,121
TX4-INV27-STR27,121
TX5-INV1-STR7,121
TX5-INV4-STR21,121
TX5-INV5-STR7,121
TX5-INV5-STR23,121
TX5-INV6-STR19,-121
TX5-INV7-STR5,-121
TX5-INV8-STR5,121
TX5-INV8-STR24,-121
TX5-INV9-STR7,121
TX5-INV9-STR23,121
TX5-INV10-STR1,121
TX5-INV10-STR17,121
TX5-INV10-STR20,-121
TX5-INV11-STR3,121
TX5-INV11-STR19,121
TX5-INV12-STR13,121
TX5-INV14-STR11,-121
TX5-INV14-STR26,-121
TX5-INV15-STR26,-121
TX5-INV16-STR22,-121
TX5-INV17-STR17,-121
TX5-INV17-STR29,121
TX5-INV20-STR12,121
TX5-INV21-STR7,121
TX5-INV22-STR8,-121
TX5-INV23-STR3,-121
TX5-INV24-STR17,-121
TX5-INV25-STR11,121
TX5-INV25-STR25,-121
TX6-INV1-STR10,-121
TX6-INV2-STR14,-121
TX6-INV2-STR15,121
TX6-INV3-STR13,121
TX6-INV4-STR7,121
TX6-INV14-STR10,-121
TX6-INV18-STR5,-121
TX6-INV18-STR21,-121
TX6-INV19-STR7,-121
TX6-INV19-STR23,-121
TX6-INV20-STR25,-121
TX6-INV21-STR19,-121
TX6-INV22-STR5,-121
TX6-INV23-STR16,-121
TX6-INV25-STR10,-121
TX6-INV25-STR22,-121
TX6-INV26-STR11,-121
TX6-INV26-STR23,-121
TX1-INV2-STR22,-120
TX1-INV4-STR27,-120
TX1-INV5-STR8,-120
TX1-INV5-STR28,-120
TX1-INV6-STR9,-120
TX1-INV7-STR5,-120
TX1-INV7-STR17,-120
TX1-INV8-STR6,-120
TX1-INV8-STR18,-120
TX1-INV9-STR5,-120
TX1-INV10-STR23,120
TX1-INV11-STR12,120
TX1-INV11-STR25,-120
TX1-INV12-STR12,-120
TX1-INV13-STR21,120
TX1-INV14-STR12,-120
TX1-INV15-STR2,120
TX1-INV15-STR5,-120
TX1-INV15-STR20,-120
TX1-INV16-STR3,120
TX1-INV16-STR5,-120
TX1-INV16-STR25,-120
TX1-INV19-STR12,120
TX1-INV21-STR12,120
TX1-INV23-STR2,-120
TX1-INV23-STR24,-120
TX1-INV24-STR6,-120
TX1-INV24-STR24,-120
TX1-INV25-STR10,-120
TX1-INV25-STR26,-120
TX1-INV25-STR27,120
TX2-INV1-STR9,-120
TX2-INV3-STR9,120
TX2-INV3-STR12,-120
TX2-INV4-STR11,120
TX2-INV4-STR14,-120
TX2-INV5-STR12,120
TX2-INV6-STR17,-120
TX2-INV6-STR18,120
TX2-INV7-STR12,-120
TX2-INV9-STR22,-120
TX2-INV10-STR24,-120
TX2-INV11-STR20,-120
TX2-INV12-STR23,-120
TX2-INV14-STR23,-120
TX2-INV15-STR4,-120
TX2-INV15-STR16,-120
TX2-INV16-STR3,-120
TX2-INV19-STR19,-120
TX2-INV20-STR23,-120
TX2-INV21-STR5,-120
TX2-INV21-STR28,-120
TX2-INV22-STR20,-120
TX2-INV23-STR1,-120
TX2-INV23-STR23,-120
TX2-INV24-STR4,-120
TX2-INV24-STR24,-120
TX2-INV25-STR13,-120
TX3-INV6-STR29,-120
TX3-INV9-STR10,-120
TX3-INV10-STR26,120
TX3-INV13-STR23,-120
TX3-INV13-STR24,120
TX3-INV14-STR7,120
TX3-INV14-STR23,-120
TX3-INV15-STR4,120
TX3-INV15-STR24,-120
TX3-INV16-STR10,120
TX3-INV16-STR27,-120
TX3-INV16-STR28,120
TX3-INV17-STR27,-120
TX3-INV17-STR28,120
TX3-INV19-STR11,-120
TX3-INV19-STR25,-120
TX3-INV20-STR12,-120
TX3-INV20-STR13,120
TX3-INV20-STR27,120
TX3-INV21-STR11,120
TX3-INV22-STR9,120
TX3-INV23-STR7,120
TX3-INV24-STR13,120
TX3-INV24-STR28,120
TX4-INV2-STR26,-120
TX4-INV10-STR23,-120
TX4-INV19-STR21,-120
TX4-INV20-STR20,-120
TX4-INV21-STR23,-120
TX4-INV22-STR25,-120
TX4-INV27-STR8,-120
TX4-INV27-STR25,-120
TX5-INV1-STR9,-120
TX5-INV4-STR7,-120
TX5-INV4-STR23,-120
TX5-INV5-STR9,-120
TX5-INV5-STR25,-120
TX5-INV6-STR3,-120
TX5-INV7-STR21,-120
TX5-INV8-STR21,120
TX5-INV9-STR9,-120
TX5-INV10-STR3,-120
TX5-INV11-STR5,-120
TX5-INV11-STR21,-120
TX5-INV12-STR15,-120
TX5-INV13-STR12,-120
TX5-INV13-STR26,-120
TX5-INV13-STR27,120
TX5-INV14-STR12,120
TX5-INV14-STR27,120
TX5-INV15-STR12,-120
TX5-INV17-STR27,-120
TX5-INV19-STR7,-120
TX5-INV19-STR23,-120
TX5-INV20-STR10,-120
TX5-INV20-STR26,-120
TX5-INV21-STR5,-120
TX5-INV21-STR21,-120
TX6-INV3-STR11,-120
TX6-INV4-STR5,-120
TX6-INV8-STR7,120
TX6-INV16-STR3,-120
TX6-INV16-STR17,-120
TX6-INV17-STR3,-120
TX6-INV17-STR19,-120
TX1-INV3-STR24,119
TX1-INV3-STR27,-119
TX1-INV10-STR3,-119
TX1-INV13-STR8,119
TX1-INV13-STR23,-119
TX1-INV14-STR9,119
TX1-INV15-STR17,119
TX1-INV16-STR19,-119
TX1-INV16-STR22,119
TX1-INV18-STR12,-119
TX1-INV18-STR24,-119
TX1-INV19-STR10,-119
TX1-INV19-STR24,-119
TX1-INV20-STR9,-119
TX1-INV20-STR25,-119
TX1-INV21-STR10,-119
TX1-INV22-STR5,-119
TX1-INV23-STR3,119
TX1-INV23-STR25,119
TX1-INV24-STR7,119
TX1-INV24-STR25,119
TX1-INV25-STR11,119
TX2-INV2-STR6,-119
TX2-INV3-STR30,119
TX2-INV5-STR15,-119
TX2-INV5-STR23,-119
TX2-INV6-STR1,119
TX3-INV8-STR9,-119
TX3-INV8-STR10,119
TX3-INV8-STR25,-119
TX3-INV8-STR26,119
TX3-INV9-STR11,119
TX3-INV9-STR26,119
TX3-INV10-STR25,-119
TX3-INV11-STR11,-119
TX3-INV11-STR26,119
TX3-INV12-STR12,-119
TX3-INV12-STR27,119
TX3-INV13-STR6,-119
TX3-INV14-STR5,-119
TX3-INV16-STR8,-119
TX3-INV18-STR28,-119
TX3-INV19-STR12,119
TX3-INV19-STR26,119
TX3-INV20-STR25,-119
TX3-INV21-STR9,-119
TX3-INV21-STR25,-119
TX3-INV22-STR7,-119
TX3-INV22-STR25,-119
TX3-INV23-STR5,-119
TX3-INV23-STR23,-119
TX3-INV24-STR26,-119
TX4-INV2-STR10,119
TX4-INV10-STR7,-119
TX4-INV20-STR6,-119
TX4-INV21-STR7,-119
TX4-INV22-STR9,-119
TX4-INV26-STR26,-119
TX4-INV27-STR9,119
TX4-INV27-STR26,119
TX5-INV8-STR7,-119
TX5-INV8-STR23,-119
TX5-INV9-STR25,-119
TX5-INV10-STR19,-119
TX5-INV13-STR13,119
TX5-INV14-STR25,-119
TX5-INV16-STR21,-119
TX5-INV17-STR28,119
TX5-INV25-STR9,-119
TX5-INV26-STR4,119
TX6-INV1-STR6,-119
TX6-INV1-STR9,-119
TX6-INV2-STR13,-119
TX6-INV4-STR6,119
TX6-INV25-STR21,-119
TX6-INV26-STR22,-119
TX1-INV10-STR21,-118
TX1-INV11-STR10,-118
TX1-INV11-STR11,118
TX1-INV13-STR10,-118
TX1-INV15-STR4,-118
TX1-INV15-STR19,-118
TX1-INV16-STR24,-118
TX1-INV23-STR1,-118
TX1-INV23-STR23,-118
TX1-INV24-STR23,-118
TX1-INV25-STR9,-118
TX1-INV25-STR25,-118
TX2-INV3-STR11,-118
TX2-INV4-STR13,-118
TX2-INV6-STR16,-118
TX2-INV7-STR11,-118
TX2-INV7-STR23,-118
TX3-INV7-STR23,118
TX3-INV9-STR9,-118
TX3-INV9-STR25,-118
TX3-INV11-STR12,118
TX3-INV12-STR13,118
TX3-INV13-STR22,-118
TX3-INV15-STR6,-118
TX3-INV15-STR11,118
TX3-INV16-STR9,118
TX3-INV16-STR26,-118
TX3-INV17-STR26,-118
TX3-INV20-STR11,-118
TX3-INV24-STR11,-118
TX3-INV24-STR27,118
TX4-INV2-STR8,-118
TX4-INV2-STR14,118
TX4-INV2-STR15,-118
TX4-INV19-STR9,-118
TX4-INV26-STR14,118
TX4-INV26-STR27,118
TX4-INV27-STR24,-118
TX5-INV13-STR25,-118
TX5-INV14-STR10,-118
TX5-INV17-STR16,-118
TX5-INV26-STR29,-118
TX6-INV1-STR5,-118
TX6-INV8-STR5,-118
TX6-INV8-STR6,118
TX6-INV25-STR9,-118
TX6-INV26-STR10,-118
TX1-INV3-STR26,-117
TX1-INV13-STR7,117
TX1-INV14-STR11,-117
TX1-INV16-STR18,-117
TX1-INV24-STR5,-117
TX3-INV3-STR2,117
TX3-INV4-STR29,117
TX3-INV8-STR8,-117
TX3-INV8-STR24,-117
TX3-INV11-STR10,-117
TX3-INV12-STR11,-117
TX3-INV13-STR5,-117
TX3-INV15-STR3,117
TX3-INV16-STR7,-117
TX3-INV19-STR10,-117
TX3-INV19-STR24,-117
TX4-INV1-STR7,-117
TX4-INV2-STR9,117
TX4-INV12-STR28,117
TX4-INV26-STR25,-117
TX4-INV27-STR7,-117
TX5-INV12-STR21,117
TX5-INV13-STR11,-117
TX5-INV17-STR26,-117
TX5-INV26-STR2,-117
TX5-INV26-STR3,117
TX6-INV4-STR4,-117
TX1-INV11-STR9,-116
TX1-INV13-STR1,-116
TX3-INV4-STR12,116
TX3-INV6-STR21,116
TX3-INV7-STR25,-116
TX3-INV15-STR5,-116
TX3-INV15-STR10,116
TX3-INV15-STR13,-116
TX3-INV24-STR25,-116
TX4-INV2-STR12,-116
TX4-INV2-STR13,116
TX4-INV19-STR8,-116
TX4-INV26-STR12,-116
TX4-INV26-STR13,116
TX5-INV27-STR20,-116
TX6-INV1-STR4,-116
TX6-INV7-STR4,-116
TX6-INV8-STR4,-116
TX6-INV9-STR11,-116
TX1-INV6-STR26,115
TX1-INV13-STR9,-115
TX2-INV17-STR18,115
TX3-INV1-STR22,-115
TX3-INV3-STR1,115
TX3-INV3-STR4,-115
TX3-INV4-STR19,115
TX3-INV6-STR23,-115
TX3-INV7-STR22,115
TX4-INV1-STR6,-115
TX4-INV2-STR7,-115
TX5-INV26-STR1,-115
TX1-INV17-STR1,-114
TX2-INV1-STR29,-114
TX2-INV2-STR3,-114
TX3-INV4-STR14,-114
TX3-INV6-STR20,114
TX3-INV7-STR24,-114
TX3-INV15-STR12,-114
TX4-INV2-STR11,-114
TX4-INV12-STR27,114
TX4-INV26-STR11,-114
TX5-INV27-STR19,-114
TX6-INV7-STR3,-114
TX6-INV11-STR2,114
TX1-INV6-STR25,113
TX2-INV2-STR24,-113
TX2-INV17-STR17,113
TX3-INV3-STR3,-113
TX3-INV4-STR11,113
TX3-INV4-STR21,-113
TX3-INV7-STR18,113
TX4-INV12-STR29,-113
TX6-INV1-STR25,-113
TX6-INV9-STR25,113
TX6-INV10-STR3,113
TX6-INV11-STR4,-113
TX6-INV23-STR29,-113
TX2-INV2-STR2,-112
TX2-INV16-STR28,-112
TX2-INV18-STR4,112
TX3-INV4-STR4,112
TX3-INV4-STR13,-112
TX3-INV4-STR18,112
TX3-INV6-STR22,-112
TX3-INV7-STR20,-112
TX3-INV18-STR7,-112
TX6-INV8-STR29,-112
TX6-INV9-STR27,-112
TX6-INV11-STR1,112
TX2-INV1-STR28,-111
TX3-INV2-STR2,-111
TX3-INV2-STR24,111
TX3-INV4-STR20,-111
TX3-INV7-STR17,111
TX4-INV18-STR29,111
TX6-INV1-STR24,-111
TX6-INV9-STR24,111
TX6-INV10-STR2,111
TX6-INV10-STR5,-111
TX2-INV1-STR25,-110
TX2-INV16-STR27,-110
TX2-INV18-STR2,-110
TX2-INV18-STR3,110
TX3-INV4-STR3,110
TX3-INV4-STR6,-110
TX3-INV7-STR19,-110
TX3-INV17-STR7,110
TX4-INV14-STR2,110
TX4-INV23-STR30,110
TX5-INV26-STR8,-110
TX5-INV26-STR26,-110
TX6-INV11-STR3,-110
TX6-INV22-STR28,-110
TX6-INV23-STR28,-110
TX1-INV13-STR6,-109
TX2-INV3-STR6,109
TX3-INV2-STR1,-109
TX3-INV2-STR23,109
TX3-INV2-STR26,-109
TX3-INV3-STR9,109
TX3-INV17-STR5,-109
TX4-INV23-STR28,-109
TX6-INV9-STR26,-109
TX6-INV10-STR4,-109
TX2-INV2-STR29,-108
TX2-INV18-STR1,-108
TX3-INV3-STR11,-108
TX3-INV4-STR5,-108
TX3-INV6-STR14,108
TX3-INV17-STR6,108
TX4-INV1-STR13,-108
TX4-INV11-STR2,108
TX4-INV14-STR1,108
TX4-INV14-STR4,-108
TX4-INV18-STR28,108
TX4-INV23-STR29,108
TX5-INV27-STR16,-108
TX5-INV27-STR29,-108
TX6-INV5-STR24,108
TX6-INV22-STR27,-108
TX2-INV3-STR4,-107
TX3-INV2-STR25,-107
TX3-INV3-STR8,107
TX3-INV6-STR16,-107
TX4-INV1-STR18,-107
TX4-INV11-STR4,-107
TX5-INV12-STR2,-107
TX6-INV5-STR3,107
TX6-INV6-STR8,107
TX6-INV6-STR26,107
TX6-INV7-STR28,107
TX6-INV8-STR15,107
TX1-INV17-STR2,-106
TX2-INV2-STR21,-106
TX2-INV3-STR5,106
TX2-INV6-STR30,106
TX3-INV1-STR26,106
TX3-INV3-STR10,-106
TX3-INV6-STR12,106
TX3-INV17-STR4,-106
TX4-INV1-STR12,-106
TX4-INV11-STR1,106
TX4-INV12-STR20,106
TX4-INV14-STR3,-106
TX4-INV15-STR27,-106
TX4-INV23-STR4,106
TX4-INV23-STR27,-106
TX5-INV17-STR5,106
TX5-INV27-STR15,-106
TX6-INV1-STR1,106
TX6-INV5-STR1,-106
TX6-INV5-STR22,-106
TX6-INV5-STR23,106
TX2-INV2-STR28,-105
TX2-INV3-STR3,-105
TX2-INV18-STR26,105
TX3-INV2-STR6,105
TX3-INV7-STR28,105
TX3-INV18-STR1,-105
TX4-INV11-STR3,-105
TX4-INV12-STR22,-105
TX4-INV16-STR4,105
TX4-INV23-STR26,105
TX5-INV2-STR4,105
TX5-INV27-STR28,-105
TX6-INV1-STR8,-105
TX6-INV5-STR2,105
TX6-INV6-STR6,-105
TX6-INV6-STR25,105
TX6-INV7-STR10,105
